Step	AgentID	acuity	complexity	care_setting
5	4e8f6c8e-f743-464d-ae24-ad2cb4e4da83	0.0	0.05792516649418755	ED
6	4e8f6c8e-f743-464d-ae24-ad2cb4e4da83	0.0	0.05792516649418755	ED
7	4e8f6c8e-f743-464d-ae24-ad2cb4e4da83	0.0	0.05792516649418755	ED
8	4e8f6c8e-f743-464d-ae24-ad2cb4e4da83	0.0	0.05792516649418755	ED
9	4e8f6c8e-f743-464d-ae24-ad2cb4e4da83	0.0	0.05792516649418755	ED
0	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.38800959920404055	0.9469494452979941	Hospital
1	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
2	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
3	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
4	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
5	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
6	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
7	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
8	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
9	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
0	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
1	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
2	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
3	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
4	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
5	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
6	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
7	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
8	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
9	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
0	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
1	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
2	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
3	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
4	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
5	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
6	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
7	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
8	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
9	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
0	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
1	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
2	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
3	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
4	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
5	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
6	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
7	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
8	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
9	4f244cbb-5363-4efc-a63b-191c7d37c49f	0.0	0.9469494452979941	Hospital
0	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
1	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
2	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
3	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
4	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
5	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
6	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
7	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
8	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
9	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
0	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
1	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
2	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
3	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
4	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
5	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
6	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
7	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
8	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
9	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
0	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
1	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
2	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
3	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
4	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
5	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
6	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
7	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
8	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
9	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
0	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
1	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
2	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
3	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
4	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
5	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
6	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
7	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
8	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
9	4d631263-ed56-4b26-9f48-1294d7411556	0.0	0.4859904633166138	ED
0	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
1	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
2	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
3	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
4	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
5	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
6	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
7	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
8	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
9	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
0	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
1	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
2	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
3	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
4	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
5	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
6	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
7	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
8	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
9	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
0	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
1	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
2	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
3	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
4	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
5	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
6	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
7	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
8	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
9	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
0	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
1	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
2	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
3	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
4	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
5	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
6	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
7	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
8	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
9	dffe719f-cc9b-43f7-a8a6-8956257cff3b	0.0	0.7606021652572316	Hospital
0	6b2e9d49-8628-4029-875a-1cae0dd20137	0.5758344293069877	0.1283914644997628	ED
1	6b2e9d49-8628-4029-875a-1cae0dd20137	0.3858344293069877	0.1283914644997628	ED
2	6b2e9d49-8628-4029-875a-1cae0dd20137	0.1958344293069877	0.1283914644997628	ED
3	6b2e9d49-8628-4029-875a-1cae0dd20137	0.005834429306987687	0.1283914644997628	ED
4	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
5	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
6	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
7	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
8	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
9	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
0	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
1	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
2	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
3	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
4	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
5	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
6	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
7	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
8	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
9	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
0	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
1	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
2	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
3	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
4	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
5	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
6	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
7	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
8	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
9	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
0	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
1	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
2	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
3	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
4	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
5	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
6	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
7	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
8	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
9	6b2e9d49-8628-4029-875a-1cae0dd20137	0.0	0.1283914644997628	ED
0	687d5050-0539-4c4a-b0b7-322a71d7d372	0.2852823780987313	0.5498035934949439	ED
1	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0952823780987313	0.5498035934949439	ED
2	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
3	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
4	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
5	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
6	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
7	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
8	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
9	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
0	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
1	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
2	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
3	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
4	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
5	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
6	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
7	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
8	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
9	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
0	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
1	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
2	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
3	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
4	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
5	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
6	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
7	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
8	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
9	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
0	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
1	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
2	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
3	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
4	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
5	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
6	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
7	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
8	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
9	687d5050-0539-4c4a-b0b7-322a71d7d372	0.0	0.5498035934949439	ED
0	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
1	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
2	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
3	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
4	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
5	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
6	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
7	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
8	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
9	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
0	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
1	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
2	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
3	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
4	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
5	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
6	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
7	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
8	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
9	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
0	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
1	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
2	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
3	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
4	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
5	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
6	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
7	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
8	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
9	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
0	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
1	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
2	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
3	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
4	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
5	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
6	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
7	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
8	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
9	6e304efe-1cb8-44fb-ac38-9a7ea72770b2	0.0	0.8724330410852574	Hospital
0	21c21433-fa31-4235-8ee9-aed556d4767a	0.2331379402008869	0.21179820544208205	ED
1	21c21433-fa31-4235-8ee9-aed556d4767a	0.043137940200886904	0.21179820544208205	ED
2	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
3	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
4	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
5	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
6	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
7	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
8	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
9	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
0	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
1	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
2	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
3	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
4	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
5	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
6	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
7	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
8	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
9	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
0	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
1	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
2	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
3	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
4	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
5	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
6	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
7	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
8	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
9	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
0	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
1	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
2	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
3	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
4	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
5	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
6	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
7	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
8	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
9	21c21433-fa31-4235-8ee9-aed556d4767a	0.0	0.21179820544208205	ED
0	acee83da-9739-40be-b682-ca89bc2a0c21	0.04929608877945835	0.7299310690899762	Hospital
1	acee83da-9739-40be-b682-ca89bc2a0c21	0.0	0.7299310690899762	Hospital
2	acee83da-9739-40be-b682-ca89bc2a0c21	0.0	0.7299310690899762	Hospital
3	acee83da-9739-40be-b682-ca89bc2a0c21	0.0	0.7299310690899762	Hospital
4	acee83da-9739-40be-b682-ca89bc2a0c21	0.0	0.7299310690899762	Hospital
5	acee83da-9739-40be-b682-ca89bc2a0c21	0.0	0.7299310690899762	Hospital
6	acee83da-9739-40be-b682-ca89bc2a0c21	0.0	0.7299310690899762	Hospital
7	acee83da-9739-40be-b682-ca89bc2a0c21	0.0	0.7299310690899762	Hospital
8	acee83da-9739-40be-b682-ca89bc2a0c21	0.0	0.7299310690899762	Hospital
9	acee83da-9739-40be-b682-ca89bc2a0c21	0.0	0.7299310690899762	Hospital
0	acee83da-9739-40be-b682-ca89bc2a0c21	0.0	0.7299310690899762	Hospital
1	acee83da-9739-40be-b682-ca89bc2a0c21	0.0	0.7299310690899762	Hospital
2	acee83da-9739-40be-b682-ca89bc2a0c21	0.0	0.7299310690899762	Hospital
3	acee83da-9739-40be-b682-ca89bc2a0c21	0.0	0.7299310690899762	Hospital
4	acee83da-9739-40be-b682-ca89bc2a0c21	0.0	0.7299310690899762	Hospital
5	acee83da-9739-40be-b682-ca89bc2a0c21	0.0	0.7299310690899762	Hospital
6	acee83da-9739-40be-b682-ca89bc2a0c21	0.0	0.7299310690899762	Hospital
7	acee83da-9739-40be-b682-ca89bc2a0c21	0.0	0.7299310690899762	Hospital
8	acee83da-9739-40be-b682-ca89bc2a0c21	0.0	0.7299310690899762	Hospital
9	acee83da-9739-40be-b682-ca89bc2a0c21	0.0	0.7299310690899762	Hospital
0	acee83da-9739-40be-b682-ca89bc2a0c21	0.0	0.7299310690899762	Hospital
1	acee83da-9739-40be-b682-ca89bc2a0c21	0.0	0.7299310690899762	Hospital
